document_id,evidence_queries
-000-868-holcim_PR_CEO_LCtech_4.11.21_nov2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-736-Caterpillar_Corporate-Website_Energy-Climate-Policy.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Supporting the Need for Regulations']"
-000-716-Moller-Maersk_CDP-2020.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'GHG Emission Regulation']"
-000-384-GeneralMotors_CommentstoCarb_Mid-Term_Mach2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-371-PGE-Group_Central-European-Energy-Partners_Report-Q1-2018_02-08-2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-086-81203_Enbridge---Q1-:-D6_86819_2015-10-05_16:28.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science']"
-000-000-14_Royal-Dutch-Shell---Q1-:-D1_752_2015-04-20_12:57.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-748-lafargeholcim_annualreport_p.105_26.02.21_feb2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-717-170168_Heidelberg-Cement---Q2-:-D5_717422_2020-11-23_10:40.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-750-centrica_-_policy_priorities_for_a_clean_energy_future_-_April_2019_AccessedMarch2021.pdf,"['Emissions Trading', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-730-Eni_2019-Annual-Report_07-10-2021.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-384-Lockheed_Martin_CEO_Statement_April_2019.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-901-BASF_LD-2_Disclosure_Form_Q22021_jan2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-057-Shell_EU_energy_and_climate_to_2030_consultation_May_11_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-253-Fortum_Press-Release_Post-2020-Target-Setting_30-01-2017.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-709-WP-L12-50-20180910164235.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Supporting the Need for Regulations']"
-000-899-LyondellBasell_CDP2017_Jan2022.pdf,"['Energy and Resource Efficiency', 'Emissions Trading', 'Renewable Energy']"
-000-398-UNFCCC_FashionIndustryCharterforClimateAction_22Oct2018.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-282-Shell_EU_Liasion_Office_email_to_DG_Energy___RE_Renewable_Energy_Directive_February_2016_June12_2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Renewable Energy']"
-000-427-BP_2019_EDFQandQ_Oct2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-430-BHP_2018_ERFsafeguard_Nov2019.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-444-Shell_2019_USA2050QuestionnaireCarbonPricing_Jan2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-892-Iberdrola_2021_comments-on-fuelEU-maritime_Dec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-898-Vistra_CDP2021_climatechange.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-238-Renault_annual_report_2015_December_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-430-EDF_Climate_Dialogue_Letter.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-946-AirFrance-KLM_EU-ETS-Aviation-Consultation_Jan-21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-742-For-attn-Rt-Hon-Theresa-May-MP_(1).pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-743-EDF_renovationwavefeedback_8.6.20_feb2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-393-NRG_Energy_An_Act_Relative_to_Energy_Diversity_June_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-753-Eskom_integrated_report_March2018_AccessedMarch2021p55.pdf,"['Support of UN Climate Process', 'Renewable Energy', 'Communication of Climate Science', 'Carbon Tax']"
-000-437-Walmart_2019_CDP_Dec2019.pdf,"['GHG Emission Regulation', 'Renewable Energy']"
-000-008-BP_Comment_on_EU_energy_and_climate_policy_to_2030_consultation_May_18_2015.pdf,"['Emissions Trading', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-901-Daikin_CDP_2021.pdf,"['Energy and Resource Efficiency', 'Disclosure on Relationships', 'Transparency on Legislation']"
-000-564-67_Unilever---Q1-:-D1_564206_2020-09-24_15:07.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Communication of Climate Science']"
-000-243-Engie_AnnualReport_17.January.2017.pdf,"['Transparency on Legislation', 'Emissions Trading', 'Supporting the Need for Regulations']"
-000-069-EDF_EdfEnergy_EU_Energy_Efficiency_Consultation_May_21_2015.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-745-danone_pressrelease_netzero_21.7.20_feb2021.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-898-Orica_corporate_website_Paris_Agreement_October_2021_January_2022.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-744-EON_Sustainability-Report-2018_41-49.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-369-368209_OMV---Q10-:-D2_369367_2018-07-04_12:01.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-174-Cementos_Argos_CDP_2015_Climate_Change_Response_May_17_2016.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-826-open-letter_ceo-initiative-EUrecovery_29.6.20_aug2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-397-Dow_2016_USEnergyPolicyQ10_July2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-900-Orica_corporate_website_climate_action_December_2021_December_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-736-Lyondellbasell_euractiv_susfuels_20.1.21_jan2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-710-Boral_2018SustReport_17_accessedNov20.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-759-Wayerhaeuser_2020_CDP_Climate_Change_Statment_March2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Transparency on Legislation']"
-000-716-HeidelbergCement_CDP2020_nov2020.pdf,"['Emissions Trading', 'Transparency on Legislation', 'Disclosure on Relationships', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-261-SSAB_CEO_Signed_letter_to_EU_heads_of_state_ClimateEnergyPolicy_SteelCEOs__February_2014.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Support of UN Climate Process', 'Carbon Tax']"
-000-853-VW_Auto-Motor_Fit-55_10-2021.pdf,"['Emissions Trading', 'Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-870-Trane_press_COP26_1.11.21_nov2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Alignment with IPCC on Climate Action']"
-000-736-Origin_Investor_CDP_2014_Information_Request.pdf,"['Transparency on Legislation', 'Renewable Energy']"
-000-721-ArcelorMittal_president_lejdd_21.11.20_dec2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-004-12_Exxon-Mobil---Q6-:-D1_4148_2015-04-29_12:57.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-894-thyssenkrupp_CDP2020_dec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Support of UN Climate Process']"
-000-751-CDP_Honda_2020.pdf,"['Disclosure on Relationships', 'Renewable Energy']"
-000-011-Total_EU_Climate_and_Energy_Consultation_May_8_2015.pdf,"['Emissions Trading', 'GHG Emission Regulation', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Renewable Energy', 'Energy and Resource Efficiency', 'Communication of Climate Science']"
-000-851-CEOClimateDialogue_USfederalaction_5.19_oct2021.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-837-Toyota_Drive_Can't-Switch-Electric-Power_09-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-903-HitachiCDP2021.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-899-Vistra_press_Biden_21.1.21_jan2022.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-745-International_Paper_CDP_responses_2020_Feb2021.pdf,"['Energy and Resource Efficiency', 'Renewable Energy']"
-000-269-Enbridge_2016-CSR-Report_12-05-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-373-Volkswagen_2017-CDP-Information-Request-Response_12-10-2018.pdf,"['Energy and Resource Efficiency', 'Disclosure on Relationships', 'Transparency on Legislation']"
-000-008-BP_Kings_College_Speech_May_15_2015.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy']"
-000-257-81208_Glencore-International---Q1-:-D1_257657_2017-02-27_18:20.pdf,"['Support of UN Climate Process', 'Communication of Climate Science']"
-000-941-Shell_Response_LULUCF_Feb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-029-69_E.ON---Q7-:-D1_29946_2015-06-15_16:48.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Support of UN Climate Process']"
-000-384-2019-BMW-Group-SVR-2018-Englisch.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-310-AirLiquide_2017-sustainable-development-report.pdf,"['Transparency on Legislation', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-838-Exelon_Politico_coalitionTCI_25.9.20_sep2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-859-Ford_Consultation_EPA-GHG_10-2021.pdf,"['Support of UN Climate Process', 'GHG Emission Regulation']"
-000-730-Eni_2020-CDP-Response_07-10-2021.pdf,"['GHG Emission Regulation', 'Emissions Trading']"
-000-760-ConocoPhillips_ClimatePosition_April_2021.pdf,"['Support of UN Climate Process', 'Communication of Climate Science']"
-000-842-bp-climate-policy-positions.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-716-CDP_VW_2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Transparency on Legislation', 'Disclosure on Relationships', 'Energy and Resource Efficiency']"
-000-385-LafargeHolcim_CDP_CCReport2018_12.3a_April2019.pdf,"['Energy and Resource Efficiency', 'Emissions Trading', 'Carbon Tax']"
-001-019-Suzano_2050Agora_President_deforestation_30.10.21_jul2022.pdf,"['Emissions Trading', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Land Use']"
-000-722-Engie_CDP2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Renewable Energy']"
-000-742-EDF_EUclimatelawfeedback_1.5.20_feb2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Carbon Tax', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-077-EDF_EdfGroup_E&C_framework_for_2030_May_21_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-808-E.ON_Consultation_CO2-Standards-LDVs_07-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-817-CEZ_Energy_Taxation_Directive_Review_2020-publicconsultationresponses-Oct2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-435-Exxon_2019_Energy&Carbon-Q6_Dec2019.pdf,"['Supporting the Need for Regulations', 'Carbon Tax']"
-000-748-Glencore_Preliminary-Results-2020_Feb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-897-Enel_CDP2021_AccessedJan2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax', 'Renewable Energy']"
-000-840-Exelon_website_climatechangepolicy_sept2021.pdf,"['Communication of Climate Science', 'Supporting the Need for Regulations']"
-000-826-SiemensGamesa_Twitter_May21.pdf,"['Alignment with IPCC on Climate Action', 'Renewable Energy']"
"-000-753-GRTgaz,_comments_on_MethaneLeakagePreventionJan2021_AccessedMarch2021.pdf","['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-564-Scenario_Analysis_FY2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-898-Joint-statement-sustainability-of-aviation_Jan2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-866-centrica-climate-transition-plan-2021_Oct2021_AccessedNov2021p3.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-736-Decarbonising_Road_Freight___Shell_Global.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-719-Fortum_Blog_Emissions-Trading_25-11-2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-705-Supplemental_Comments_-_Toyota_Motor_North_America.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-743-Siemens_EU-Consultation_Updating-EU-ETS_15-02-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-752-IncitecPivot_climatechangepolicy2020_nov2020.pdf,"['GHG Emission Regulation', 'Transparency on Legislation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Communication of Climate Science']"
-000-764-Africa_seeks_Europe’s_support_to_invest_in_ecological_transition_–_EURACTIV.com_April2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-239-Dominion-Resource_2015-CSR-Report_22_12_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Transparency on Legislation', 'Disclosure on Relationships', 'Supporting the Need for Regulations', 'Communication of Climate Science']"
-000-724-Equinor_2015_OilFeldTechnologyArticle_December2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-278-Toyota_Toyota-Motor-Europe-Consultation_EU-LDV-CO2_19-05-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-420-Climate_Change_KM_Statement.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
"-000-191-Eni-_Integrated_Model_for_Sustainable_Energy_Resource_Development,_Oct_2016.pdf","['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-707-PTT_sustainabilityreport2019_p136_oct2020.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'GHG Emission Regulation']"
-000-398-Maersk_Response_2018.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-900-Daikin_Sustainability_investor_presentation_script_Dec_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-242-SSE_Press-Release_Campaign-For-Green-Economy_13-01-2017.pdf,"['Support of UN Climate Process', 'GHG Emission Regulation']"
